transaction_id,timestamp,amount,currency,merchant_name,merchant_category,card_type,status,customer_id
TXN86BBFD4655C9,2024-10-26T20:28:34Z,55.4,GBP,Esso,fuel,debit,completed,CUST00203
TXN6E1A0A1EEEC3,2024-11-28T22:37:04Z,20.4,GBP,Spotify,entertainment,credit,completed,CUST00288
TXN9F9242E0B3A3,2024-11-22T03:06:03Z,65.28,EUR,Airbnb,travel,credit,completed,CUST00678
TXNBF8A334A63CC,2024-11-12T23:37:50Z,41.41,GBP,John Lewis,retail,credit,refunded,CUST00585
TXN897EB40232D0,2024-11-26T16:05:04Z,35.39,GBP,EDF Energy,utilities,debit,completed,CUST00073
TXNABD5C67506EC,2024-10-07T19:31:01Z,72.93,GBP,Airbnb,travel,credit,completed,CUST00001
TXNC1C24906A20C,2024-12-05T18:42:09Z,14.95,GBP,British Gas,utilities,debit,completed,CUST00334
TXN6ABE51F6A5EC,2024-10-03T06:43:41Z,84.16,GBP,Currys,retail,,completed,CUST00408
TXNDF0A13B1D461,2024-12-08T18:03:01Z,52.96,GBP,Airbnb,travel,debit,completed,CUST00433
TXNA285E9E741A9,2024-11-26T07:37:30Z,2.91,GBP,Greggs,dining,credit,pending,CUST00429
TXN12C23D28A092,2024-10-02T04:50:33Z,48.18,GBP,Jet,fuel,debit,completed,CUST00092
TXN5B2437CE8601,2024-12-06T12:47:01Z,1.79,GBP,Pret A Manger,dining,debit,completed,CUST00074
TXN1C1287FB66ED,2024-12-24T21:31:51Z,88.47,GBP,Amazon,retail,debit,declined,CUST00242
TXN589109F1CBEB,2024-12-01T02:49:04Z,41.14,GBP,Amazon,retail,debit,declined,CUST00686
TXN41F86B36DFA9,2024-12-05T07:47:22Z,63.59,GBP,National Rail,,debit,completed,CUST00713
TXN83C5519D0C35,2024-12-17T02:38:57Z,42.09,GBP,Specsavers,healthcare,credit,completed,CUST00063
TXN5937A70A8A19,2024-11-05T18:59:58Z,51.39,USD,Pizza Express,dining,credit,completed,CUST00571
TXN9196D2EF071E,2024-11-05T09:50:40Z,32.95,GBP,Netflix,entertainment,debit,completed,CUST00534
TXNBDE436813760,2024-10-18T02:26:06Z,53.78,GBP,Expedia,travel,credit,completed,CUST00568
TXNA9BDC7680A05,2024-12-26T09:27:47Z,78.42,GBP,Vue Cinema,entertainment,debit,completed,CUST00767
TXNFD7ACCF6E456,2024-11-30T11:54:25Z,43.8,GBP,Spotify,entertainment,credit,completed,CUST00727
TXND8AC3406AD33,2024-11-18T07:50:25Z,62.7,EUR,Amazon Prime,entertainment,debit,completed,CUST00392
TXN370CB3B1554D,2024-12-25T16:57:56Z,63.9,GBP,ASOS,retail,debit,completed,CUST00561
TXN21BB5168C9B8,2024-12-30T00:36:38Z,75.75,GBP,Superdrug,healthcare,debit,completed,CUST00205
TXN06D61EB66D18,2024-10-09T13:42:22Z,13.43,GBP,British Gas,utilities,debit,refunded,CUST00593
TXNC19529AE9557,2024-11-07T05:45:15Z,28.57,USD,Greggs,dining,debit,completed,CUST00624
TXN63F4ECE7E748,2024-12-02T09:24:48Z,51.02,GBP,Specsavers,healthcare,debit,completed,CUST00005
TXN57B000409AF7,2024-12-10T23:25:32Z,42.72,GBP,Wagamama,dining,,refunded,CUST00210
TXNAE6D0D7BE82C,2024-10-28T09:38:18Z,28.33,GBP,Pret A Manger,dining,debit,completed,CUST00211
TXNCCEFDCCE5EA4,2024-10-16T22:55:22Z,1.0,EUR,Argos,retail,debit,refunded,CUST00341
TXN47C66349C7F5,2024-12-14T07:59:39Z,1.0,GBP,Specsavers,healthcare,credit,declined,CUST00323
TXN13EA93CCADB1,2024-10-10T11:26:38Z,89.99,GBP,Specsavers,healthcare,credit,completed,
TXNAFE6836AEF7D,2024-10-01T12:10:56Z,89.84,EUR,LloydsPharmacy,healthcare,debit,completed,
TXNF3BCBD6B6CF6,2024-11-09T21:58:32Z,1.0,GBP,Virgin Media,utilities,credit,completed,CUST00225
TXN522A85E2F5F2,2024-11-28T21:02:51Z,66.07,EUR,Pizza Express,,credit,pending,CUST00171
TXNF9E334C87616,2024-11-06T09:50:07Z,70.98,GBP,Pret A Manger,dining,credit,completed,CUST00696
TXN6BC17EE188FD,2024-10-03T03:21:09Z,65.02,GBP,Boots,healthcare,credit,refunded,
TXNBAF21A7C5CC3,2024-10-02T17:11:23Z,55.77,GBP,Spotify,entertainment,credit,completed,CUST00286
TXN19C29C4496F3,2024-10-25T02:12:56Z,60.95,GBP,Apple,,credit,completed,CUST00301
TXNC01DF041B048,2024-11-14T14:52:30Z,64.98,GBP,Expedia,travel,debit,declined,CUST00220
TXN1CDA6FC09C51,2024-12-30T16:13:15Z,30.48,USD,Greggs,dining,debit,completed,CUST00412
TXN3B0237016761,2024-11-03T22:28:08Z,23.69,GBP,Boots,healthcare,credit,completed,CUST00412
TXN736498E9685A,2024-12-25T00:49:38Z,118.74,GBP,Adobe,subscriptions,credit,completed,CUST00358
TXN761106987943,2024-10-23T01:12:11Z,1.0,GBP,Esso,,debit,completed,CUST00349
TXN421897AD4344,2024-11-02T11:51:49Z,77.67,GBP,Airbnb,travel,credit,completed,
TXN6C16EF0FE6E2,2024-10-27T00:06:34Z,33.56,GBP,Waitrose,groceries,,completed,CUST00297
TXN716FD7BD2DD1,2024-11-22T20:40:33Z,47.04,GBP,Dropbox,subscriptions,debit,completed,CUST00532
TXN6FB3F70CBD21,2024-12-17T04:34:50Z,17.79,USD,Shell,fuel,debit,refunded,CUST00718
TXN298368EECE15,2024-11-29T05:30:51Z,32.66,GBP,Tesco,groceries,debit,completed,CUST00586
TXND2FEA829FB7A,2024-11-03T03:40:33Z,60.3,GBP,Greggs,,credit,completed,
TXNDB4AF95D3180,2024-10-14T08:12:11Z,31.66,GBP,BT,utilities,credit,completed,CUST00675
TXNBEB347AAF02A,2024-12-08T23:42:41Z,42.35,GBP,Spotify,entertainment,debit,declined,CUST00769
TXN5D7C62CC16E7,2024-10-20T13:38:22Z,1.14,GBP,Pret A Manger,dining,credit,declined,CUST00515
TXN022ED5FF707E,2024-12-28T16:22:36Z,32.34,GBP,Airbnb,travel,credit,completed,
TXN87192A5E7CED,2024-11-27T09:03:30Z,14.91,GBP,Boots,healthcare,debit,completed,CUST00025
TXN7CA907522FE9,2024-10-14T07:22:50Z,35.78,EUR,Amazon,retail,credit,declined,CUST00411
TXN237241EC6A8B,2024-11-14T01:48:37Z,44.77,EUR,Wagamama,dining,,pending,CUST00430
TXN76112823724F,2024-12-21T14:39:04Z,62.43,GBP,Esso,fuel,credit,completed,CUST00099
TXN8714B606F8E7,2024-12-20T12:21:25Z,1.0,EUR,ASOS,retail,credit,completed,CUST00306
TXN51C77C187E30,2024-11-15T22:40:19Z,86.92,GBP,Netflix,entertainment,debit,completed,CUST00086
TXNC835DBF6D3BC,2024-10-19T12:20:59Z,87.99,GBP,Google,subscriptions,credit,completed,CUST00457
TXNCB23374AAA3A,2024-12-23T20:59:13Z,69.74,GBP,Pizza Express,dining,debit,completed,CUST00765
TXN2CBE81DD0109,2024-11-11T08:47:57Z,1.0,GBP,EDF Energy,utilities,debit,completed,CUST00551
TXN8601DE14E50E,2024-11-30T00:08:41Z,89.45,USD,EDF Energy,utilities,credit,completed,CUST00251
TXN6776ABC881C6,2024-11-04T10:00:48Z,8.13,GBP,Argos,retail,,pending,CUST00236
TXNA4ECEB3D084F,2024-12-07T14:43:04Z,32.7,GBP,ASOS,retail,debit,completed,CUST00677
TXNCA9EE91E6192,2024-11-23T02:00:20Z,1.57,GBP,Uber,,debit,completed,CUST00157
TXN5BD7077DA6E9,2024-12-12T05:39:57Z,64.87,EUR,EasyJet,travel,debit,completed,CUST00767
TXN00A57A1597EE,2024-11-10T23:00:05Z,71.33,GBP,John Lewis,retail,credit,declined,
TXN434CC782F858,2024-10-24T04:57:23Z,102.34,GBP,Adobe,subscriptions,credit,completed,CUST00311
TXN40DB77DDD672,2024-10-15T00:25:08Z,1.0,GBP,Esso,fuel,credit,pending,CUST00121
TXN529F8E86E77C,2024-12-25T01:30:31Z,75.73,EUR,Airbnb,travel,debit,completed,CUST00162
TXNC7D58AD9C898,2024-12-24T12:54:47Z,36.85,GBP,Thames Water,utilities,credit,completed,CUST00695
TXN5D5A596ED7DC,2024-11-21T01:28:09Z,1.0,GBP,Thames Water,utilities,credit,refunded,CUST00261
TXNDD8A8696959D,2024-12-06T17:03:00Z,98.96,GBP,M&S Food,groceries,debit,completed,
TXN3A4979FA5AD4,2024-12-27T10:41:44Z,23.2,GBP,BT,utilities,credit,completed,CUST00630
TXNB9AF6BE49F1D,2024-12-28T22:54:43Z,56.36,GBP,Shell,fuel,credit,completed,CUST00310
TXNE34629F760CB,2024-11-20T18:51:40Z,28.19,GBP,Virgin Media,utilities,debit,completed,CUST00286
TXN2DF8FB56C7FF,2024-10-13T14:26:49Z,33.96,GBP,Waitrose,groceries,debit,completed,CUST00264
TXN8EAD84223FF6,2024-10-16T17:47:02Z,16.63,EUR,Apple,subscriptions,credit,completed,CUST00537
TXN154372B76927,2024-10-22T11:57:34Z,73.9,GBP,Bolt,transport,credit,completed,CUST00172
TXN69121CBA670F,2024-10-21T02:24:32Z,11.2,USD,Currys,retail,debit,completed,
TXNFD50AE16CF72,2024-12-30T17:56:23Z,42.2,GBP,Sainsbury's,groceries,debit,completed,CUST00409
TXN612C798A94FC,2024-10-19T20:54:59Z,1.0,GBP,Greggs,dining,credit,declined,CUST00029
TXNAFC936583EF3,2024-11-29T21:47:29Z,83.37,GBP,Aldi,groceries,credit,completed,CUST00475
TXN9E9329EB8D69,2024-12-11T10:20:56Z,25.19,GBP,Jet,fuel,debit,completed,CUST00762
TXNFA68DACB7F31,2024-11-08T21:39:16Z,71.2,GBP,ASOS,retail,credit,completed,CUST00687
TXN99F9703B8570,2024-11-19T03:28:08Z,47.63,GBP,Bolt,transport,,declined,CUST00599
TXN7F464B536F4A,2024-12-28T16:54:18Z,19.18,GBP,Pret A Manger,dining,debit,completed,CUST00249
TXNA56BFF1FA6FC,2024-12-25T22:53:41Z,9.45,GBP,Microsoft 365,,credit,completed,CUST00460
TXNFE5267220B41,2024-10-27T08:11:42Z,67.89,USD,LloydsPharmacy,healthcare,credit,completed,CUST00492
TXN4B13619A0C22,2024-10-05T11:11:43Z,13.11,GBP,Expedia,travel,credit,pending,CUST00286
TXNB46286B9F33A,2024-11-22T00:19:33Z,75.24,GBP,National Rail,transport,credit,completed,CUST00504
TXN6C05D31C512B,2024-12-12T21:20:23Z,58.76,GBP,Netflix,entertainment,debit,completed,CUST00791
TXN58DA7C8C7194,2024-11-07T00:36:49Z,1.0,USD,Nando's,dining,credit,completed,CUST00716
TXN1A8EAAACFFD7,2024-11-13T00:37:41Z,82.64,GBP,Google,subscriptions,debit,completed,
TXNB466474BECDF,2024-11-21T01:01:26Z,38.3,GBP,National Rail,transport,credit,declined,CUST00011
TXNED1F988DC4E4,2024-10-06T12:16:10Z,34.16,GBP,Sky,entertainment,credit,completed,CUST00752
TXNE02590A6B6F3,2024-12-10T20:02:01Z,37.48,USD,Superdrug,,credit,completed,CUST00725
TXN2E68AFFAA317,2024-12-14T19:04:44Z,101.58,GBP,Boots,healthcare,debit,declined,CUST00153
TXND2EF4D90CA5D,2024-10-19T02:12:00Z,51.27,GBP,Apple,subscriptions,debit,completed,CUST00768
TXN2A5D21925E10,2024-10-09T12:58:10Z,52.22,EUR,BT,utilities,debit,completed,CUST00037
TXN74468340F3F0,2024-12-16T05:55:11Z,5.17,GBP,Texaco,fuel,credit,completed,CUST00513
TXN51EFB2A0B6F7,2024-11-23T15:04:31Z,1.0,GBP,Booking.com,travel,debit,completed,CUST00418
TXN900A1AD031D0,2024-10-16T06:29:00Z,76.96,GBP,Bupa,healthcare,credit,completed,CUST00538
TXN3F9A139873D3,2024-11-29T05:41:53Z,1.0,GBP,Thames Water,utilities,credit,completed,CUST00646
TXN86A7BBFFACE4,2024-11-17T11:59:38Z,1.0,GBP,Jet,fuel,debit,completed,CUST00655
TXN4458986AEDCD,2024-10-08T10:49:18Z,73.25,GBP,Amazon,,debit,completed,CUST00437
TXN4BA6790644D0,2024-11-24T00:24:40Z,26.21,GBP,Thames Water,utilities,credit,completed,CUST00472
TXN4AA4DCFD9DF8,2024-11-27T10:15:22Z,57.22,GBP,Bolt,transport,credit,pending,CUST00707
TXNE7FE461096B0,2024-12-02T17:20:48Z,50.21,GBP,Airbnb,travel,debit,completed,CUST00554
TXN36041F929354,2024-11-25T05:53:59Z,23.2,EUR,Virgin Media,utilities,credit,completed,CUST00275
TXNCD65B15EF747,2024-10-06T14:47:03Z,84.7,GBP,Sky,,credit,completed,CUST00449
TXNB2B21AA0D112,2024-11-29T19:53:11Z,38.46,GBP,Tesco,groceries,credit,refunded,CUST00174
TXNDAF9AE32E59A,2024-12-06T09:37:23Z,60.7,USD,Ryanair,,credit,completed,CUST00255
TXN6D2AEF76DF76,2024-12-28T23:04:16Z,70.94,GBP,Netflix,entertainment,credit,completed,CUST00787
TXN39B0E09D3CD7,2024-10-14T16:49:35Z,54.29,GBP,Bolt,transport,credit,completed,CUST00744
TXN57CC6EC524AC,2024-12-02T18:40:15Z,97.96,GBP,Bolt,transport,credit,pending,CUST00217
TXNDF46388A9BE5,2024-10-06T14:25:30Z,55.41,GBP,Esso,fuel,debit,completed,CUST00709
TXN6F2D84C45B85,2024-10-27T20:35:13Z,73.55,GBP,EDF Energy,utilities,,declined,CUST00150
TXNEAEB176DA3A7,2024-12-06T19:36:26Z,74.6,EUR,BP,fuel,debit,pending,CUST00183
TXN412B614F01F5,2024-10-09T16:41:21Z,1.0,GBP,British Gas,utilities,credit,completed,
TXNB10F53C66660,2024-10-28T07:02:00Z,53.26,GBP,Waitrose,groceries,debit,completed,CUST00125
TXN46A5ECF677C3,2024-10-28T07:40:14Z,1.0,GBP,BT,utilities,credit,completed,CUST00678
TXN76A4FC114BA9,2024-10-15T06:39:03Z,61.18,GBP,Amazon,,debit,completed,CUST00601
TXN42AABB46D10D,2024-11-26T07:29:59Z,1.0,USD,Amazon,retail,debit,pending,CUST00632
TXN4D2A8EA83136,2024-10-12T04:51:34Z,75.91,GBP,Airbnb,travel,debit,completed,CUST00139
TXND4061B84DA38,2024-12-26T09:19:31Z,102.14,GBP,Netflix,entertainment,debit,completed,CUST00154
TXN8CCF2DBFF47F,2024-12-19T09:39:41Z,71.78,GBP,John Lewis,retail,debit,completed,
TXN6A7623623E8F,2024-10-12T18:50:00Z,4.16,GBP,Nando's,dining,credit,completed,CUST00108
TXN48D73EBA3DB7,2024-11-05T02:53:33Z,98.41,GBP,Nando's,dining,debit,completed,CUST00003
TXNE48117B64D6B,2024-11-20T07:38:43Z,87.01,GBP,EDF Energy,utilities,,completed,CUST00221
TXNACCACF2911E1,2024-11-21T01:48:04Z,94.01,GBP,Virgin Media,utilities,credit,completed,CUST00695
TXN16106D5CA9CE,2024-11-23T04:58:40Z,106.97,GBP,Netflix,entertainment,credit,pending,CUST00333
TXN4D88E13E186C,2024-12-28T21:55:51Z,67.29,USD,Superdrug,healthcare,debit,completed,
TXNA186F5719A27,2024-10-26T05:30:40Z,114.45,GBP,Jet,fuel,credit,pending,CUST00006
TXNEE798A219C35,2024-12-05T21:14:30Z,33.3,EUR,Aldi,groceries,credit,completed,CUST00720
TXN9E40414EED19,2024-10-24T10:17:30Z,22.48,GBP,Lidl,groceries,debit,refunded,CUST00070
TXNF6C41F80377F,2024-10-06T08:24:06Z,20.27,GBP,Wagamama,dining,credit,completed,CUST00541
TXNE983DAA7F0BC,2024-11-19T15:35:26Z,34.77,EUR,Booking.com,travel,debit,completed,
TXNDFB601FFCBA4,2024-11-27T15:26:31Z,45.88,USD,TfL,transport,credit,declined,CUST00654
TXN73756B052D06,2024-12-10T03:25:14Z,50.88,EUR,Texaco,fuel,debit,pending,CUST00381
TXN9327FF7BDFFA,2024-10-21T04:06:49Z,36.65,GBP,Pizza Express,dining,credit,completed,CUST00360
TXN2ECABD405183,2024-10-16T12:40:33Z,41.53,USD,Nando's,dining,debit,completed,CUST00694
TXNC0E2C37132EB,2024-10-26T19:33:24Z,53.3,GBP,Tesco,groceries,debit,declined,
TXN33A5FC11B708,2024-10-31T17:00:52Z,41.63,GBP,EDF Energy,,credit,completed,CUST00035
TXNB0C6928D66C2,2024-10-13T03:55:21Z,46.02,GBP,Dropbox,subscriptions,debit,completed,CUST00655
TXN28B9FF389ADB,2024-12-27T23:11:55Z,21.14,GBP,Bupa,healthcare,credit,refunded,CUST00456
TXN0A14708760FC,2024-11-26T22:37:55Z,36.12,GBP,Booking.com,travel,credit,completed,CUST00573
TXN92424B9B6517,2024-10-27T18:20:05Z,43.74,USD,Trainline,transport,debit,pending,CUST00705
TXN9570AD4A3F48,2024-10-11T19:16:22Z,46.03,GBP,Currys,retail,debit,completed,CUST00421
TXNEB232D9BD915,2024-12-08T20:51:51Z,48.71,GBP,M&S Food,groceries,debit,completed,CUST00308
TXN07A1F06399DB,2024-12-02T05:22:32Z,44.64,GBP,Pizza Express,dining,credit,pending,CUST00791
TXN83679E2194FC,2024-11-17T07:32:48Z,49.04,GBP,Apple,subscriptions,debit,completed,CUST00385
TXN0F18979CDC7A,2024-12-16T15:44:02Z,52.39,EUR,Boots,healthcare,debit,completed,CUST00493
TXN405677B1873F,2024-12-11T18:41:35Z,38.16,EUR,Tesco,groceries,,completed,CUST00298
TXN9D541EB3ABB7,2024-10-25T22:40:53Z,63.04,GBP,Bupa,healthcare,debit,refunded,CUST00537
TXN3AEA443E5C17,2024-12-30T21:39:42Z,136.38,USD,Currys,,debit,completed,CUST00287
TXN7E26253B6F04,2024-10-25T19:35:48Z,57.38,GBP,Sky,entertainment,credit,completed,
TXNA94D6FB84E4C,2024-10-09T07:37:39Z,60.55,GBP,Shell,fuel,debit,declined,CUST00404
TXN1767E991F53C,2024-11-11T06:17:46Z,31.52,GBP,Sky,entertainment,credit,completed,
TXN0D4E2666F8EB,2024-10-25T15:19:13Z,114.96,GBP,Thames Water,utilities,credit,completed,CUST00780
TXN75CFF5FF1A7B,2024-11-28T12:17:06Z,58.73,GBP,Amazon Prime,,,completed,CUST00275
TXN07401C1D8A6C,2024-10-27T03:26:25Z,65.43,GBP,Currys,retail,credit,completed,CUST00255
TXN82FC97CDEE85,2024-10-28T00:54:57Z,20.65,GBP,Adobe,subscriptions,credit,completed,CUST00660
TXN683043C4E107,2024-10-24T02:12:13Z,82.61,GBP,Spotify,entertainment,debit,completed,CUST00650
TXN7AA031768357,2024-10-15T06:50:27Z,64.48,GBP,Ryanair,travel,credit,pending,CUST00569
TXNB106D0EA6101,2024-10-24T22:38:06Z,42.48,GBP,Microsoft 365,subscriptions,debit,completed,CUST00641
TXNAF066B6B1ACF,2024-10-26T23:07:34Z,55.91,GBP,Lidl,groceries,credit,completed,CUST00301
TXN4B1910FA0BF2,2024-12-14T10:07:05Z,88.0,EUR,Esso,fuel,debit,declined,CUST00280
TXN454B5489AA05,2024-10-05T05:21:19Z,6.88,EUR,Sky,entertainment,credit,pending,CUST00497
TXNEC883D7465AD,2024-10-22T23:55:52Z,105.06,EUR,Tesco,groceries,debit,completed,CUST00478
TXN032332EBD654,2024-11-08T20:43:37Z,111.49,GBP,Vue Cinema,,debit,completed,CUST00523
TXN718928B812AE,2024-11-30T02:46:42Z,133.14,GBP,Amazon Prime,entertainment,credit,completed,CUST00327
TXN7705BC9CAC7E,2024-12-12T20:58:26Z,49.89,GBP,Google,subscriptions,debit,completed,CUST00497
TXN24BE57029FBF,2024-12-15T05:52:57Z,89.15,GBP,Amazon,retail,debit,pending,CUST00610
TXN95DFE385F424,2024-12-04T15:24:37Z,1.0,EUR,Thames Water,utilities,debit,completed,CUST00516
TXNC414CBAB1ABD,2024-10-03T03:09:44Z,52.7,GBP,Superdrug,healthcare,credit,completed,CUST00652
TXNA36C1B5F1C67,2024-12-13T01:21:05Z,74.05,GBP,Microsoft 365,subscriptions,credit,completed,CUST00526
TXN3B83B6D9D2AE,2024-12-24T14:29:45Z,59.57,GBP,Virgin Media,,credit,completed,CUST00758
TXN63CC5BFB9D7D,2024-10-30T19:01:45Z,66.36,GBP,National Rail,transport,debit,completed,CUST00216
TXNA0D831422B96,2024-12-21T06:32:10Z,1.0,GBP,British Gas,utilities,debit,completed,CUST00288
TXND39CD7184C78,2024-12-29T14:03:33Z,21.28,GBP,Microsoft 365,subscriptions,debit,completed,CUST00786
TXNE83302622B12,2024-11-01T20:43:19Z,35.86,GBP,Boots,healthcare,debit,completed,CUST00202
TXN9815C4A99320,2024-10-30T03:45:51Z,58.54,GBP,Nando's,dining,debit,declined,CUST00216
TXN69740622EEEE,2024-11-20T04:24:20Z,1.0,GBP,Superdrug,healthcare,credit,declined,CUST00785
TXNB606F757AB1C,2024-12-26T07:34:00Z,66.35,GBP,Sainsbury's,groceries,credit,completed,
TXNFDE460974EC2,2024-12-26T14:41:37Z,69.61,GBP,Uber,transport,debit,completed,CUST00387
TXN2B4C802DD293,2024-11-09T19:33:02Z,40.86,GBP,Pizza Express,dining,credit,completed,CUST00302
TXN0BAFE735C4EA,2024-10-02T15:04:20Z,81.59,GBP,Booking.com,travel,debit,refunded,CUST00593
TXND5CDBC9F8498,2024-11-28T21:46:17Z,94.17,GBP,Expedia,travel,debit,completed,CUST00064
TXN7147936709B3,2024-12-04T06:14:50Z,20.49,USD,Currys,retail,credit,completed,CUST00198
TXN6123750CAEF4,2024-10-29T01:45:05Z,63.56,GBP,Vue Cinema,entertainment,debit,completed,CUST00688
TXN80FCE72915B5,2024-11-05T02:31:31Z,1.0,GBP,Adobe,subscriptions,debit,completed,CUST00723
TXN8AB5EA1CDBF4,2024-11-01T04:39:29Z,115.61,EUR,ASOS,retail,credit,completed,CUST00191
TXNBF678F156E07,2024-10-20T16:47:18Z,19.09,GBP,Spotify,entertainment,credit,refunded,CUST00304
TXN8C9AFB574B25,2024-12-20T02:55:28Z,91.62,GBP,Dropbox,subscriptions,credit,completed,CUST00058
TXN24C643775A6D,2024-10-04T01:53:53Z,54.91,GBP,Bupa,healthcare,credit,pending,
TXNEEF3443B0B85,2024-12-30T18:08:51Z,21.2,GBP,EasyJet,,debit,refunded,CUST00090
TXN9CBA2F9240FF,2024-11-29T03:50:00Z,35.91,GBP,Tesco,groceries,debit,completed,CUST00231
TXND47C7F4A81DD,2024-10-16T18:55:18Z,43.87,GBP,Uber,transport,credit,completed,
TXN930A45888F01,2024-12-19T21:27:53Z,44.86,GBP,Amazon,retail,credit,completed,CUST00132
TXNF43F629842C9,2024-10-20T10:09:42Z,85.61,EUR,Tesco,groceries,credit,completed,CUST00252
TXN4DD507F30000,2024-10-30T19:40:44Z,104.4,GBP,Adobe,subscriptions,debit,completed,CUST00395
TXN875A7C6EC0EC,2024-10-21T05:41:39Z,26.99,GBP,Shell,fuel,debit,pending,
TXN63E31C2F870A,2024-11-15T21:25:40Z,21.58,GBP,Tesco,groceries,credit,completed,CUST00755
TXNAE97CF0ADF49,2024-12-20T02:36:40Z,48.94,GBP,Sky,entertainment,debit,declined,CUST00602
TXNE5B1D3F1014F,2024-12-07T05:11:54Z,1.45,GBP,Spotify,entertainment,credit,completed,CUST00104
TXNC25F4BE57817,2024-11-07T17:43:36Z,15.35,GBP,Lidl,groceries,debit,refunded,CUST00587
TXN5D0086FBB93F,2024-12-28T05:52:22Z,1.0,EUR,Spotify,entertainment,debit,completed,CUST00664
TXN0544CC15C5F0,2024-10-14T01:35:04Z,45.83,GBP,Greggs,dining,credit,completed,CUST00107
TXN64A625151EB9,2024-12-01T18:23:01Z,11.14,EUR,John Lewis,retail,,completed,CUST00403
TXN8946A145CB68,2024-10-04T15:10:52Z,111.75,GBP,Uber,transport,credit,completed,CUST00266
TXNF3275C512D32,2024-11-08T00:50:20Z,36.72,GBP,LloydsPharmacy,healthcare,credit,declined,CUST00493
TXN45273EBC23B1,2024-11-26T05:17:13Z,122.14,GBP,Sky,entertainment,debit,completed,CUST00162
TXN0BFFDF682489,2024-11-04T22:05:20Z,99.9,GBP,Pizza Express,dining,credit,pending,CUST00375
TXNF1A66AB2D1EA,2024-10-20T03:34:55Z,32.74,GBP,M&S Food,groceries,debit,refunded,CUST00787
TXN9D9EDE0BC12F,2024-11-27T08:36:37Z,22.11,GBP,Amazon,retail,debit,completed,
TXN522D67FE675B,2024-10-15T18:26:45Z,4.57,USD,Microsoft 365,subscriptions,debit,completed,CUST00065
TXN3A36A862006A,2024-12-30T00:45:33Z,93.03,GBP,Boots,healthcare,credit,completed,CUST00504
TXN179919DA2148,2024-12-14T20:59:36Z,26.45,GBP,National Rail,transport,credit,completed,CUST00044
TXN916C5BBFF505,2024-11-27T06:30:03Z,1.0,EUR,Pret A Manger,dining,debit,declined,CUST00331
TXN27DEF8873892,2024-10-22T22:26:43Z,88.1,GBP,Amazon Prime,entertainment,debit,refunded,CUST00710
TXNB96EC75C4BE5,2024-12-13T03:17:36Z,52.94,GBP,BP,fuel,credit,completed,CUST00177
TXN389C3BA1C413,2024-12-18T12:02:18Z,72.48,GBP,EasyJet,travel,debit,completed,CUST00447
TXNF993C356F9C5,2024-12-04T17:09:10Z,19.84,GBP,Superdrug,healthcare,debit,completed,CUST00497
TXN9E140BFDF78E,2024-10-03T13:08:56Z,47.46,EUR,Pret A Manger,dining,credit,completed,CUST00064
TXNB773E5C20BDD,2024-12-01T01:44:45Z,16.57,GBP,Shell,fuel,credit,completed,CUST00765
TXNE365FD06B32A,2024-12-08T14:02:51Z,95.25,GBP,Jet,fuel,debit,completed,CUST00462
TXN5027CFD3EF66,2024-10-01T05:19:35Z,25.91,GBP,Spotify,entertainment,debit,completed,CUST00512
TXN4CD02448E8F9,2024-11-16T06:57:44Z,34.53,GBP,Virgin Media,utilities,credit,completed,CUST00694
TXN1AB6A17430A1,2024-12-11T00:40:24Z,50.5,GBP,Uber,transport,debit,completed,CUST00302
TXNDAEF4BCB1622,2024-12-04T17:50:30Z,76.65,GBP,Sainsbury's,groceries,credit,completed,CUST00538
TXN4E3BFC1D643E,2024-12-13T11:42:22Z,38.16,EUR,Netflix,entertainment,debit,completed,CUST00649
TXNBD09AF9DF4C4,2024-12-09T06:31:32Z,52.43,GBP,Ryanair,travel,credit,completed,CUST00336
TXNB1EEDBA7D632,2024-10-23T04:11:36Z,83.79,EUR,Dropbox,subscriptions,debit,declined,CUST00345
TXNB6E6D5181583,2024-10-09T15:14:14Z,88.54,GBP,Amazon,retail,debit,completed,CUST00590
TXN7EC7215D4A2B,2024-10-06T09:05:45Z,45.0,GBP,Thames Water,utilities,,declined,CUST00278
TXNDFDDDCE78BBA,2024-11-30T08:41:56Z,9.16,GBP,Bupa,healthcare,credit,completed,CUST00650
TXN4ABA0A98323F,2024-12-20T19:58:22Z,12.49,GBP,Ryanair,,credit,completed,CUST00273
TXN4DC341613D15,2024-11-23T06:07:51Z,68.16,GBP,Google,subscriptions,credit,declined,CUST00147
TXN34F8D8635E99,2024-11-07T23:07:27Z,81.92,GBP,National Rail,transport,credit,completed,CUST00456
TXND8F02FF08346,2024-11-18T04:37:46Z,106.2,GBP,Bolt,transport,credit,completed,CUST00788
TXNE554CAF772E2,2024-10-03T20:02:51Z,72.32,GBP,John Lewis,retail,credit,pending,CUST00482
TXN88153DB5BA66,2024-10-17T17:50:24Z,46.49,GBP,ASOS,retail,debit,pending,CUST00165
TXNAC3BFA420957,2024-12-17T05:30:01Z,74.02,GBP,Lidl,groceries,credit,declined,CUST00506
TXN9B5C9E710AD1,2024-11-02T00:36:58Z,12.7,USD,ASOS,retail,credit,declined,CUST00044
TXN289D3A77E0F0,2024-11-08T23:27:50Z,3.43,EUR,Specsavers,healthcare,debit,completed,CUST00778
