transaction_id,customer_id,amount,merchant_category,hour_of_day,day_of_week,is_international,distance_from_home_km,is_fraud
TXN-0002492,CUST-301,61.77,restaurants,17,Wednesday,False,1.1,False
TXN-0000096,CUST-288,200.0,travel,17,Thursday,False,3.6,False
TXN-0000555,CUST-163,39.65,online_retail,17,Tuesday,False,5.0,False
TXN-0001495,CUST-196,90.39,restaurants,11,Monday,False,3.0,False
TXN-0000587,CUST-177,200.0,electronics,12,Thursday,False,2.0,False
TXN-0000119,CUST-323,13.84,electronics,21,Monday,False,4.5,False
TXN-0002618,CUST-336,100.85,electronics,12,Saturday,False,4.7,False
TXN-0000972,CUST-343,25.24,groceries,5,Saturday,False,5.9,False
TXN-0003035,CUST-318,63.99,fuel,18,Sunday,False,0.8,False
TXN-0003300,CUST-196,275.48,travel,15,Wednesday,False,3.6,False
TXN-0004237,CUST-465,12.02,travel,19,Monday,False,3.6,False
TXN-0000676,CUST-263,18.08,restaurants,14,Friday,False,14.0,False
TXN-0000485,CUST-493,20.38,travel,16,Wednesday,False,3.3,False
TXN-0002427,CUST-433,17.11,groceries,11,Sunday,False,2.9,False
TXN-0004900,CUST-304,152.71,online_retail,3,Friday,False,70.0,True
TXN-0002403,CUST-252,493.69,online_retail,17,Friday,False,18.3,False
TXN-0000887,CUST-459,344.08,electronics,8,Thursday,False,4.9,False
TXN-0003521,CUST-162,25.75,restaurants,21,Friday,False,2.1,False
TXN-0000045,CUST-172,752.93,restaurants,19,Thursday,False,8.0,False
TXN-0000495,CUST-343,200.0,fuel,20,Wednesday,False,6.9,False
TXN-0004043,CUST-344,31.45,online_retail,7,Saturday,False,3.8,False
TXN-0002233,CUST-337,76.1,online_retail,8,Monday,False,0.6,False
TXN-0002556,CUST-186,40.9,restaurants,8,Friday,False,1.9,False
TXN-0000033,CUST-139,14.05,online_retail,0,Saturday,False,0.9,False
TXN-0003431,CUST-175,11.98,fuel,18,Thursday,False,0.8,False
TXN-0004334,CUST-449,13.24,cash_withdrawal,18,Sunday,False,8.4,False
TXN-0001757,CUST-376,200.0,travel,16,Wednesday,False,6.2,False
TXN-0002594,CUST-010,24.74,fuel,23,Thursday,False,2.1,False
TXN-0002651,CUST-117,56.47,groceries,6,Sunday,False,8.0,False
TXN-0000360,CUST-006,24.25,restaurants,21,Tuesday,False,4.7,False
TXN-0002626,CUST-090,205.79,travel,17,Saturday,False,15.2,False
TXN-0003634,CUST-131,26.28,online_retail,14,Sunday,False,13.4,False
TXN-0002175,CUST-011,39.98,electronics,0,Wednesday,False,1.9,False
TXN-0002994,CUST-477,59.1,travel,18,Friday,False,0.3,False
TXN-0000530,CUST-177,36.73,cash_withdrawal,12,Tuesday,False,3.1,False
TXN-0000181,CUST-192,9.15,travel,10,Thursday,False,1.3,False
TXN-0001520,CUST-468,5.39,cash_withdrawal,12,Tuesday,False,5.1,False
TXN-0000035,CUST-272,54.34,electronics,23,Saturday,False,0.3,False
TXN-0004429,CUST-153,40.82,restaurants,12,Sunday,False,5.1,False
TXN-0001778,CUST-162,200.0,electronics,14,Sunday,False,4.0,False
TXN-0004003,CUST-476,15.16,travel,18,Saturday,True,6.3,False
TXN-0001622,CUST-214,200.0,electronics,14,Thursday,False,1.6,False
TXN-0001623,CUST-192,99.66,electronics,19,Friday,False,10.2,False
TXN-0000171,CUST-156,70.99,electronics,16,Wednesday,False,1.7,False
TXN-0004558,CUST-146,89.55,electronics,18,Friday,False,11.4,False
TXN-0001612,CUST-129,68.31,restaurants,13,Saturday,False,6.9,False
TXN-0000213,CUST-422,12.79,restaurants,22,Friday,False,6.2,False
TXN-0003329,CUST-462,22.53,fuel,15,Saturday,False,6.8,False
TXN-0001355,CUST-498,120.91,groceries,16,Friday,False,5.4,False
TXN-0000199,CUST-362,65.41,fuel,13,Wednesday,False,2.4,False
TXN-0001644,CUST-295,25.13,groceries,4,Saturday,False,4.6,False
TXN-0004478,CUST-226,31.46,groceries,5,Saturday,False,2.7,False
TXN-0004158,CUST-294,18.48,electronics,14,Sunday,False,12.8,False
TXN-0003715,CUST-008,100.27,fuel,15,Wednesday,False,0.9,False
TXN-0000886,CUST-231,35.22,groceries,14,Tuesday,False,4.5,False
TXN-0000025,CUST-313,9.49,travel,11,Tuesday,False,6.6,False
TXN-0001837,CUST-194,285.53,groceries,12,Sunday,False,5.6,False
TXN-0003716,CUST-054,41.87,cash_withdrawal,11,Wednesday,False,1.8,False
TXN-0002276,CUST-457,90.39,groceries,17,Friday,False,7.1,False
TXN-0003330,CUST-270,14.04,electronics,18,Saturday,False,1.5,False
TXN-0004928,CUST-342,371.99,electronics,12,Sunday,False,5.5,True
TXN-0001532,CUST-362,1325.56,online_retail,2,Tuesday,True,1.6,False
TXN-0000532,CUST-364,7.45,groceries,19,Sunday,False,8.7,False
TXN-0000068,CUST-263,44.61,travel,10,Thursday,False,2.0,False
TXN-0001234,CUST-249,919.03,online_retail,19,Wednesday,False,5.3,False
TXN-0004723,CUST-243,28.22,restaurants,17,Tuesday,False,3.5,False
TXN-0003031,CUST-260,113.96,cash_withdrawal,17,Wednesday,False,3.6,False
TXN-0000302,CUST-235,306.72,cash_withdrawal,18,Monday,False,8.0,False
TXN-0001575,CUST-154,27.44,travel,9,Wednesday,False,2.1,False
TXN-0003069,CUST-373,324.96,restaurants,0,Monday,False,0.8,False
TXN-0000565,CUST-229,29.86,travel,16,Monday,False,7.6,False
TXN-0004169,CUST-280,200.0,travel,11,Monday,False,0.8,False
TXN-0000951,CUST-361,33.46,fuel,16,Wednesday,False,1.7,False
TXN-0004103,CUST-007,57.9,cash_withdrawal,16,Thursday,False,0.2,False
TXN-0004047,CUST-379,17.02,electronics,8,Sunday,False,4.8,False
TXN-0004818,CUST-497,24.3,cash_withdrawal,15,Tuesday,False,1.3,False
TXN-0001540,CUST-002,200.0,travel,15,Saturday,False,0.4,False
TXN-0002361,CUST-076,66.9,online_retail,9,Thursday,False,11.9,False
TXN-0003109,CUST-232,11.4,groceries,17,Thursday,False,3.5,False
TXN-0002880,CUST-301,19.03,groceries,8,Sunday,False,4.8,False
TXN-0004162,CUST-160,41.8,fuel,17,Friday,False,6.5,False
TXN-0001017,CUST-254,6.49,fuel,14,Thursday,False,1.5,False
TXN-0000737,CUST-006,26.1,groceries,20,Friday,False,6.9,False
TXN-0001669,CUST-466,71.62,electronics,12,Tuesday,False,4.2,False
TXN-0003575,CUST-346,38.39,restaurants,12,Wednesday,False,0.9,False
TXN-0003959,CUST-366,24.05,groceries,13,Wednesday,False,2.3,False
TXN-0004516,CUST-303,16.44,cash_withdrawal,7,Thursday,False,13.3,False
TXN-0001588,CUST-415,13.75,restaurants,5,Saturday,False,2.5,False
TXN-0003293,CUST-001,12.22,restaurants,5,Thursday,False,1.1,False
TXN-0001991,CUST-157,86.89,cash_withdrawal,9,Tuesday,False,5.2,False
TXN-0004593,CUST-356,274.56,groceries,23,Wednesday,False,0.5,False
TXN-0003590,CUST-047,26.82,cash_withdrawal,10,Saturday,False,1.4,False
TXN-0001726,CUST-355,26.47,restaurants,11,Friday,False,9.7,False
TXN-0001116,CUST-343,26.78,restaurants,19,Tuesday,False,7.2,False
TXN-0002362,CUST-461,41.41,electronics,13,Thursday,True,1.9,False
TXN-0000999,CUST-298,86.95,travel,6,Saturday,False,3.9,False
TXN-0002987,CUST-149,23.23,restaurants,12,Monday,False,4.7,False
TXN-0004877,CUST-321,466.3,cash_withdrawal,2,Tuesday,False,241.9,True
TXN-0002345,CUST-402,47.1,online_retail,11,Saturday,False,20.0,False
TXN-0002530,CUST-301,82.86,restaurants,12,Wednesday,False,1.3,False
TXN-0003371,CUST-096,12.9,fuel,16,Thursday,False,5.7,False
TXN-0004085,CUST-109,36.86,electronics,19,Tuesday,False,3.3,False
TXN-0003056,CUST-324,553.62,electronics,9,Wednesday,False,4.7,False
TXN-0001600,CUST-298,35.71,travel,8,Saturday,False,5.6,False
TXN-0001185,CUST-295,42.35,groceries,12,Sunday,False,2.2,False
TXN-0000261,CUST-327,12.57,online_retail,17,Monday,False,1.1,False
TXN-0003075,CUST-491,39.69,online_retail,19,Friday,False,3.0,False
TXN-0001818,CUST-044,45.66,groceries,6,Friday,False,2.8,False
TXN-0000328,CUST-330,24.33,fuel,16,Friday,False,5.6,False
TXN-0000806,CUST-439,82.33,restaurants,14,Monday,False,10.1,False
TXN-0003668,CUST-391,36.85,travel,12,Friday,False,1.4,False
TXN-0002624,CUST-405,11.77,cash_withdrawal,7,Thursday,False,9.6,False
TXN-0003763,CUST-102,17.4,online_retail,21,Sunday,False,1.6,False
TXN-0000564,CUST-265,94.29,fuel,8,Sunday,False,8.2,False
TXN-0003165,CUST-424,23.64,fuel,19,Saturday,False,0.4,False
TXN-0004007,CUST-364,5.44,cash_withdrawal,22,Tuesday,False,2.5,False
TXN-0003653,CUST-460,25.08,restaurants,9,Thursday,False,0.7,False
TXN-0002781,CUST-296,17.5,travel,19,Thursday,False,12.8,False
TXN-0002179,CUST-428,200.0,electronics,10,Friday,False,3.7,False
TXN-0003538,CUST-371,301.71,groceries,11,Monday,False,9.5,False
TXN-0000233,CUST-033,49.33,fuel,19,Friday,False,2.5,False
TXN-0003236,CUST-192,87.18,electronics,15,Thursday,False,1.0,False
TXN-0002860,CUST-266,44.6,online_retail,16,Thursday,False,5.4,False
TXN-0002976,CUST-093,23.98,travel,18,Monday,False,20.0,False
TXN-0001968,CUST-218,106.4,travel,20,Saturday,False,5.0,False
TXN-0001214,CUST-112,14.73,cash_withdrawal,5,Tuesday,False,0.3,False
TXN-0001141,CUST-411,10.43,electronics,11,Sunday,False,0.1,False
TXN-0002913,CUST-313,17.75,travel,18,Wednesday,False,0.4,False
TXN-0001489,CUST-097,8.3,fuel,20,Thursday,False,3.5,False
TXN-0001117,CUST-383,253.03,online_retail,12,Monday,False,3.0,False
TXN-0001956,CUST-087,18.65,groceries,22,Tuesday,False,4.2,False
TXN-0001950,CUST-080,39.81,electronics,14,Monday,False,5.4,False
TXN-0000029,CUST-347,18.4,online_retail,9,Thursday,False,9.5,False
TXN-0002778,CUST-008,300.08,electronics,11,Saturday,True,0.3,False
TXN-0001927,CUST-178,46.43,cash_withdrawal,11,Friday,False,7.9,False
TXN-0003707,CUST-385,24.51,travel,15,Saturday,True,0.1,False
TXN-0002461,CUST-268,20.85,cash_withdrawal,15,Tuesday,False,12.0,False
TXN-0004493,CUST-326,89.7,cash_withdrawal,11,Thursday,False,0.9,False
TXN-0001285,CUST-494,200.0,cash_withdrawal,10,Thursday,False,11.9,False
TXN-0000075,CUST-446,45.96,travel,12,Thursday,False,5.6,False
TXN-0000602,CUST-424,82.74,electronics,15,Friday,False,1.1,False
TXN-0000651,CUST-080,33.05,travel,11,Saturday,False,5.8,False
TXN-0002754,CUST-241,18.51,fuel,13,Monday,False,5.9,False
TXN-0002801,CUST-154,24.05,groceries,14,Monday,False,0.7,False
TXN-0003272,CUST-188,19.01,restaurants,19,Thursday,False,3.3,False
TXN-0001863,CUST-192,43.24,groceries,1,Wednesday,False,8.1,False
TXN-0001210,CUST-344,37.99,restaurants,15,Monday,False,0.8,False
TXN-0004576,CUST-456,136.78,electronics,17,Sunday,False,2.0,False
TXN-0001652,CUST-211,200.0,fuel,12,Friday,False,6.3,False
TXN-0002688,CUST-154,15.75,online_retail,19,Tuesday,False,8.8,False
TXN-0002434,CUST-310,22.61,electronics,18,Monday,False,2.2,False
TXN-0000457,CUST-086,38.36,groceries,23,Sunday,True,0.8,False
TXN-0000489,CUST-411,61.23,online_retail,15,Saturday,False,3.6,False
TXN-0004570,CUST-454,46.85,online_retail,6,Tuesday,False,4.1,False
TXN-0004978,CUST-434,150.67,cash_withdrawal,3,Sunday,True,13.5,True
TXN-0004946,CUST-472,187.7,online_retail,10,Thursday,False,78.1,True
TXN-0003996,CUST-217,18.48,online_retail,17,Saturday,False,18.5,False
TXN-0004812,CUST-468,200.0,cash_withdrawal,7,Saturday,True,0.6,False
TXN-0000668,CUST-185,7.87,electronics,21,Saturday,True,2.1,False
TXN-0004395,CUST-050,42.16,electronics,11,Saturday,False,1.9,False
TXN-0004052,CUST-106,27.06,electronics,15,Saturday,False,1.1,False
TXN-0002298,CUST-063,24.01,cash_withdrawal,8,Monday,False,9.4,False
TXN-0001387,CUST-447,317.02,fuel,17,Tuesday,False,3.3,False
TXN-0002268,CUST-317,10.67,online_retail,20,Sunday,False,4.6,False
TXN-0001130,CUST-460,14.01,restaurants,14,Friday,False,2.4,False
TXN-0004718,CUST-276,93.17,fuel,13,Monday,False,6.0,False
TXN-0001374,CUST-219,43.35,groceries,18,Monday,False,0.9,False
TXN-0000395,CUST-401,45.96,travel,9,Monday,False,4.8,False
TXN-0000411,CUST-427,18.96,electronics,16,Sunday,False,0.5,False
TXN-0001551,CUST-267,58.96,fuel,11,Tuesday,False,3.3,False
TXN-0001597,CUST-199,47.35,fuel,10,Saturday,False,0.0,False
TXN-0003321,CUST-197,42.78,restaurants,7,Thursday,False,2.0,False
TXN-0004408,CUST-172,32.87,electronics,15,Tuesday,False,3.2,False
TXN-0003730,CUST-092,75.45,electronics,11,Friday,False,11.2,False
TXN-0003507,CUST-422,13.63,electronics,5,Tuesday,False,11.2,False
TXN-0002789,CUST-448,53.91,restaurants,12,Wednesday,False,10.6,False
TXN-0000818,CUST-324,16.23,travel,15,Monday,False,0.4,False
TXN-0000377,CUST-243,1179.06,fuel,8,Monday,False,5.0,False
TXN-0004075,CUST-162,89.08,travel,11,Friday,False,0.2,False
TXN-0000911,CUST-314,30.46,groceries,15,Monday,False,4.6,False
TXN-0003546,CUST-148,13.26,travel,14,Friday,False,1.2,False
TXN-0001156,CUST-332,30.86,cash_withdrawal,21,Wednesday,False,0.8,False
TXN-0004539,CUST-100,16.78,electronics,12,Saturday,False,17.7,False
TXN-0002578,CUST-019,8.25,online_retail,23,Monday,False,5.2,False
TXN-0002838,CUST-326,31.73,restaurants,16,Sunday,False,0.3,False
TXN-0004884,CUST-082,1062.6,electronics,15,Friday,True,20.0,True
TXN-0002961,CUST-233,200.0,online_retail,19,Wednesday,False,10.5,False
TXN-0003437,CUST-041,22.81,electronics,8,Monday,False,7.4,False
TXN-0002216,CUST-465,27.56,restaurants,14,Sunday,False,1.2,False
TXN-0004645,CUST-121,88.05,electronics,14,Saturday,False,2.9,False
TXN-0002520,CUST-140,90.68,electronics,23,Tuesday,False,1.6,False
TXN-0004144,CUST-215,31.04,groceries,3,Thursday,False,12.4,False
TXN-0004733,CUST-171,79.92,online_retail,9,Wednesday,False,1.2,False
TXN-0004344,CUST-117,9.07,online_retail,13,Saturday,False,2.1,False
TXN-0002932,CUST-399,51.71,travel,8,Wednesday,False,9.7,False
TXN-0002784,CUST-131,236.39,restaurants,11,Sunday,False,8.1,False
TXN-0000169,CUST-409,17.84,restaurants,16,Sunday,False,1.8,False
TXN-0000689,CUST-062,47.25,groceries,19,Saturday,False,7.7,False
TXN-0004557,CUST-099,15.68,electronics,19,Monday,False,5.0,False
TXN-0003938,CUST-029,30.4,fuel,19,Tuesday,False,9.0,False
TXN-0001979,CUST-383,9.42,electronics,9,Monday,False,3.1,False
TXN-0002288,CUST-350,200.0,cash_withdrawal,9,Saturday,True,0.2,False
TXN-0004087,CUST-033,49.8,cash_withdrawal,11,Friday,False,9.0,False
TXN-0002949,CUST-172,9.47,cash_withdrawal,10,Saturday,False,20.0,False
TXN-0002071,CUST-212,451.68,fuel,21,Saturday,False,8.3,False
TXN-0004821,CUST-164,8.52,online_retail,19,Friday,False,3.1,False
TXN-0001997,CUST-191,36.98,cash_withdrawal,4,Thursday,False,0.9,False
TXN-0001770,CUST-288,111.05,fuel,8,Thursday,False,1.5,False
TXN-0004757,CUST-292,200.0,electronics,16,Tuesday,False,1.3,False
TXN-0003149,CUST-471,40.3,fuel,7,Saturday,False,6.1,False
TXN-0003122,CUST-141,51.02,groceries,23,Wednesday,False,0.0,False
TXN-0000219,CUST-313,241.88,cash_withdrawal,12,Thursday,False,16.6,False
TXN-0003687,CUST-238,217.7,groceries,12,Tuesday,False,0.5,False
TXN-0002078,CUST-499,58.08,travel,21,Tuesday,False,8.6,False
TXN-0003719,CUST-387,256.4,online_retail,21,Monday,False,0.1,False
TXN-0004248,CUST-174,200.0,electronics,18,Thursday,False,4.0,False
TXN-0004800,CUST-088,23.42,electronics,6,Monday,False,0.6,False
TXN-0003482,CUST-474,15.98,online_retail,12,Tuesday,False,3.0,False
TXN-0001080,CUST-362,200.0,cash_withdrawal,16,Friday,False,0.5,False
TXN-0001229,CUST-087,472.45,groceries,3,Wednesday,False,4.8,False
TXN-0001919,CUST-206,38.46,online_retail,13,Wednesday,False,2.5,False
TXN-0004495,CUST-094,261.39,restaurants,22,Monday,False,4.2,False
TXN-0000778,CUST-327,35.62,online_retail,23,Thursday,False,4.6,False
TXN-0003820,CUST-490,32.08,online_retail,20,Friday,False,1.8,False
TXN-0000228,CUST-193,18.99,travel,13,Monday,False,15.8,False
TXN-0004743,CUST-267,28.98,groceries,13,Thursday,False,3.4,False
TXN-0000542,CUST-355,131.47,cash_withdrawal,16,Monday,False,0.4,False
TXN-0001711,CUST-080,27.3,electronics,21,Monday,True,7.9,False
TXN-0002953,CUST-369,30.2,electronics,8,Saturday,False,5.7,False
TXN-0001404,CUST-149,5.0,groceries,17,Thursday,False,11.6,False
TXN-0000970,CUST-356,29.14,online_retail,16,Thursday,False,4.2,False
TXN-0002959,CUST-231,29.77,cash_withdrawal,15,Tuesday,False,0.6,False
TXN-0000835,CUST-076,28.16,fuel,11,Sunday,False,1.9,False
TXN-0003552,CUST-194,68.14,online_retail,10,Monday,False,9.6,False
TXN-0000847,CUST-235,42.76,online_retail,22,Saturday,True,10.8,False
TXN-0002459,CUST-151,171.0,cash_withdrawal,5,Saturday,False,3.2,False
TXN-0004999,CUST-138,443.49,online_retail,21,Wednesday,False,18.7,True
TXN-0001792,CUST-298,49.45,fuel,14,Sunday,False,5.9,False
TXN-0002835,CUST-374,50.88,travel,7,Sunday,False,0.4,False
TXN-0001158,CUST-374,13.91,travel,15,Wednesday,False,16.4,False
TXN-0001566,CUST-066,10.89,restaurants,6,Friday,False,2.4,False
TXN-0003692,CUST-039,5.21,cash_withdrawal,11,Friday,False,0.6,False
TXN-0000371,CUST-499,5.0,electronics,14,Thursday,False,10.2,False
TXN-0001385,CUST-153,200.0,restaurants,8,Friday,False,7.4,False
TXN-0004770,CUST-049,98.96,electronics,19,Saturday,True,3.4,False
TXN-0002491,CUST-006,200.0,electronics,12,Thursday,False,1.2,False
TXN-0000645,CUST-412,12.86,cash_withdrawal,16,Sunday,False,0.1,False
TXN-0001318,CUST-069,621.59,restaurants,4,Tuesday,False,0.0,False
TXN-0001605,CUST-118,48.15,online_retail,8,Monday,False,2.1,False
TXN-0000621,CUST-445,8.72,restaurants,19,Thursday,False,12.5,False
TXN-0000051,CUST-045,172.43,travel,8,Saturday,False,0.4,False
TXN-0002214,CUST-239,9.61,travel,20,Thursday,False,2.5,False
TXN-0004599,CUST-071,28.95,restaurants,14,Thursday,False,12.7,False
TXN-0004329,CUST-337,15.34,restaurants,16,Saturday,False,1.6,False
TXN-0002704,CUST-466,260.25,cash_withdrawal,14,Thursday,False,6.2,False
TXN-0000087,CUST-120,229.83,fuel,13,Saturday,False,7.9,False
TXN-0003047,CUST-223,11.11,fuel,13,Sunday,False,11.3,False
TXN-0002841,CUST-439,41.16,groceries,21,Wednesday,False,10.5,False
TXN-0003982,CUST-209,161.63,groceries,22,Wednesday,False,1.8,False
TXN-0002574,CUST-445,31.36,travel,13,Thursday,False,3.8,False
TXN-0001142,CUST-211,11.98,online_retail,7,Wednesday,False,0.0,False
TXN-0003886,CUST-082,645.99,fuel,8,Saturday,False,2.9,False
TXN-0002804,CUST-083,127.65,fuel,10,Sunday,False,7.1,False
TXN-0001636,CUST-006,11.73,electronics,10,Wednesday,False,3.0,False
TXN-0002272,CUST-421,28.49,restaurants,14,Sunday,False,9.7,False
TXN-0004318,CUST-302,54.78,groceries,5,Wednesday,False,4.5,False
TXN-0004580,CUST-394,133.02,travel,13,Tuesday,False,7.4,False
TXN-0004411,CUST-289,887.97,cash_withdrawal,11,Thursday,False,3.0,False
TXN-0001523,CUST-042,33.9,fuel,16,Saturday,False,1.8,False
TXN-0002105,CUST-489,24.52,groceries,17,Wednesday,False,0.1,False
TXN-0000978,CUST-387,92.69,cash_withdrawal,10,Sunday,True,0.9,False
TXN-0000164,CUST-494,46.14,travel,21,Wednesday,False,15.6,False
TXN-0002996,CUST-044,236.19,restaurants,14,Monday,False,0.6,False
TXN-0003025,CUST-148,20.53,cash_withdrawal,14,Saturday,False,2.1,False
TXN-0004762,CUST-455,35.35,electronics,14,Monday,False,0.5,False
TXN-0003143,CUST-377,67.37,cash_withdrawal,20,Wednesday,False,2.4,False
TXN-0004524,CUST-404,60.59,cash_withdrawal,10,Thursday,False,15.0,False
TXN-0003150,CUST-324,53.83,fuel,8,Saturday,False,1.0,False
TXN-0001613,CUST-141,243.17,electronics,12,Saturday,False,2.0,False
TXN-0001568,CUST-075,75.04,electronics,11,Thursday,False,0.2,False
TXN-0002411,CUST-490,21.63,restaurants,12,Saturday,False,4.7,False
TXN-0000857,CUST-071,17.46,online_retail,4,Friday,False,9.4,False
TXN-0002790,CUST-482,44.91,groceries,21,Sunday,False,0.6,False
TXN-0000099,CUST-098,34.29,groceries,22,Wednesday,False,5.0,False
TXN-0004031,CUST-390,39.86,online_retail,14,Monday,False,2.1,False
TXN-0004423,CUST-190,10.55,online_retail,18,Thursday,False,3.5,False
TXN-0000334,CUST-393,44.14,online_retail,16,Tuesday,False,0.1,False
TXN-0000730,CUST-015,140.84,groceries,6,Saturday,False,3.6,False
TXN-0000613,CUST-021,290.11,electronics,9,Sunday,False,9.5,False
TXN-0002237,CUST-189,36.28,cash_withdrawal,10,Wednesday,False,2.0,False
TXN-0002916,CUST-461,32.52,online_retail,18,Friday,False,4.6,False
TXN-0003230,CUST-097,18.31,fuel,18,Friday,False,2.0,False
TXN-0003782,CUST-262,73.74,restaurants,14,Saturday,False,1.8,False
TXN-0002475,CUST-197,74.13,restaurants,14,Friday,False,5.9,False
TXN-0001019,CUST-432,45.76,restaurants,17,Monday,False,0.6,False
TXN-0003118,CUST-201,40.9,online_retail,7,Sunday,False,5.1,False
TXN-0000076,CUST-448,200.0,online_retail,14,Tuesday,False,3.0,False
TXN-0001132,CUST-425,19.05,groceries,17,Thursday,False,0.9,False
TXN-0002211,CUST-280,18.7,electronics,19,Thursday,False,1.0,False
TXN-0004545,CUST-191,16.59,online_retail,14,Tuesday,False,0.2,False
TXN-0001277,CUST-351,32.58,fuel,15,Wednesday,False,0.3,False
TXN-0003657,CUST-137,9.58,groceries,21,Sunday,False,3.5,False
TXN-0001307,CUST-209,68.47,fuel,14,Monday,False,13.0,False
TXN-0001276,CUST-103,37.13,restaurants,15,Thursday,False,3.5,False
TXN-0002937,CUST-356,14.01,travel,15,Wednesday,False,8.9,False
TXN-0000052,CUST-245,274.49,restaurants,15,Tuesday,True,3.5,False
TXN-0003282,CUST-459,200.0,electronics,15,Tuesday,True,2.8,False
TXN-0003396,CUST-308,94.33,cash_withdrawal,7,Monday,False,0.1,False
TXN-0003655,CUST-282,13.34,fuel,15,Sunday,False,7.7,False
TXN-0001007,CUST-306,37.47,cash_withdrawal,12,Wednesday,False,0.0,False
TXN-0004930,CUST-394,271.76,travel,2,Tuesday,False,11.4,True
TXN-0000047,CUST-415,48.8,groceries,9,Wednesday,False,7.9,False
TXN-0001168,CUST-229,40.81,fuel,19,Friday,False,0.7,False
TXN-0000208,CUST-252,88.95,travel,12,Saturday,False,9.5,False
TXN-0000012,CUST-057,75.67,travel,13,Friday,False,9.2,False
TXN-0001937,CUST-189,31.38,electronics,8,Thursday,False,7.2,False
TXN-0004660,CUST-072,10.92,cash_withdrawal,11,Sunday,False,2.1,False
TXN-0002015,CUST-457,42.43,cash_withdrawal,16,Sunday,False,2.7,False
TXN-0002649,CUST-345,70.98,restaurants,12,Tuesday,False,2.3,False
TXN-0000193,CUST-361,21.77,electronics,14,Tuesday,False,6.9,False
TXN-0001632,CUST-156,14.05,groceries,20,Tuesday,False,1.6,False
TXN-0003776,CUST-067,21.4,electronics,18,Sunday,False,8.3,False
TXN-0000480,CUST-437,292.28,restaurants,15,Wednesday,False,4.9,False
TXN-0004173,CUST-409,25.62,cash_withdrawal,14,Sunday,False,5.7,False
TXN-0004254,CUST-028,38.89,electronics,5,Friday,False,16.2,False
TXN-0001020,CUST-060,55.68,groceries,16,Tuesday,False,7.3,False
TXN-0001499,CUST-200,24.05,groceries,10,Wednesday,False,11.3,False
TXN-0004616,CUST-168,200.0,electronics,9,Monday,False,11.0,False
TXN-0001608,CUST-120,7.2,restaurants,11,Saturday,False,6.8,False
TXN-0004168,CUST-078,259.82,travel,16,Friday,False,0.2,False
TXN-0003280,CUST-336,113.05,fuel,3,Sunday,False,11.0,False
TXN-0002943,CUST-225,5.0,cash_withdrawal,15,Tuesday,False,3.0,False
TXN-0004584,CUST-345,27.07,online_retail,12,Sunday,False,1.9,False
TXN-0001068,CUST-008,21.6,electronics,10,Saturday,True,3.4,False
TXN-0001851,CUST-325,8.13,groceries,10,Monday,False,1.6,False
TXN-0004865,CUST-233,271.28,electronics,1,Monday,True,24.7,True
TXN-0003667,CUST-454,59.05,travel,20,Monday,False,1.0,False
TXN-0001315,CUST-057,17.94,electronics,8,Tuesday,False,1.0,False
TXN-0000391,CUST-076,55.77,fuel,8,Friday,False,3.3,False
TXN-0003309,CUST-151,24.59,restaurants,15,Sunday,False,1.0,False
TXN-0003018,CUST-299,55.44,cash_withdrawal,9,Sunday,False,12.4,False
TXN-0004181,CUST-120,85.41,groceries,15,Monday,False,6.4,False
TXN-0000324,CUST-089,27.88,restaurants,15,Tuesday,False,4.4,False
TXN-0003040,CUST-416,35.64,travel,10,Wednesday,False,0.4,False
TXN-0002231,CUST-208,67.56,travel,12,Tuesday,False,0.9,False
TXN-0001419,CUST-010,41.88,restaurants,15,Wednesday,False,5.6,False
TXN-0001411,CUST-113,60.61,online_retail,12,Saturday,False,4.8,False
TXN-0000006,CUST-257,38.55,groceries,16,Monday,True,2.7,False
TXN-0002085,CUST-322,23.08,fuel,8,Friday,False,1.5,False
TXN-0001451,CUST-277,31.47,restaurants,6,Tuesday,False,10.5,False
TXN-0003256,CUST-457,21.7,electronics,12,Tuesday,False,9.7,False
TXN-0002287,CUST-401,109.55,fuel,12,Tuesday,False,3.7,False
TXN-0000301,CUST-460,200.0,fuel,9,Friday,False,1.7,False
TXN-0003334,CUST-208,26.64,groceries,9,Friday,False,1.6,False
TXN-0004961,CUST-218,106.79,electronics,2,Friday,True,215.5,True
TXN-0000152,CUST-014,41.82,groceries,18,Wednesday,False,4.2,False
TXN-0001048,CUST-020,73.45,cash_withdrawal,16,Thursday,False,1.4,False
TXN-0003980,CUST-328,241.1,fuel,16,Tuesday,False,0.5,False
TXN-0000789,CUST-041,449.25,travel,13,Sunday,False,3.5,False
TXN-0004527,CUST-095,18.94,travel,13,Thursday,False,9.3,False
TXN-0001441,CUST-339,81.04,cash_withdrawal,14,Tuesday,False,1.4,False
TXN-0001098,CUST-457,19.12,electronics,9,Monday,False,5.4,False
TXN-0000322,CUST-237,9.39,groceries,18,Tuesday,False,1.6,False
TXN-0002844,CUST-255,73.83,cash_withdrawal,11,Tuesday,False,3.0,False
TXN-0001364,CUST-411,209.33,cash_withdrawal,10,Wednesday,False,0.5,False
TXN-0001958,CUST-474,45.29,groceries,9,Monday,False,0.0,False
TXN-0003960,CUST-298,29.73,travel,13,Monday,False,5.8,False
TXN-0000736,CUST-227,70.03,restaurants,14,Wednesday,False,4.5,False
