date,region,weather_type,temperature,wind_speed,is_holiday,demand_mw
2022-05-01,North,rain,21.6,26.8,0,33722.6
2022-05-01,South,clear,17.5,13.2,0,32552.5
2022-05-01,Midlands,cloudy,20.3,24.9,0,33297.5
2022-05-02,North,clear,11.3,33.1,0,35954.4
2022-05-02,South,cloudy,19.2,26.6,0,37617.3
2022-05-02,Midlands,clear,16.3,26.6,0,38414.6
2022-05-03,North,clear,20.5,20.6,0,30946.7
2022-05-03,South,clear,20.6,25.0,0,36845.8
2022-05-03,Midlands,cloudy,18.1,26.1,0,35472.5
2022-05-04,North,clear,18.1,27.5,0,34703.8
2022-05-04,South,clear,19.7,27.5,0,34654.4
2022-05-04,Midlands,cloudy,15.9,13.0,0,37929.3
2022-05-05,North,clear,19.6,16.2,0,36543.7
2022-05-05,South,clear,23.1,35.1,0,36052.1
2022-05-05,Midlands,cloudy,18.5,15.9,0,36365.2
2022-05-06,North,clear,22.7,29.7,0,33308.1
2022-05-06,South,clear,19.0,26.7,0,35154.8
2022-05-06,Midlands,rain,16.2,38.0,0,37507.2
2022-05-07,North,clear,20.9,19.6,0,30651.8
2022-05-07,South,cloudy,20.6,31.8,0,32802.7
2022-05-07,Midlands,clear,21.4,22.6,0,34404.4
2022-05-08,North,rain,18.6,29.9,0,31607.4
2022-05-08,South,cloudy,24.4,26.1,0,34118.2
2022-05-08,Midlands,cloudy,19.4,22.7,0,34641.4
2022-05-09,North,rain,20.8,27.2,0,33856.5
2022-05-09,South,cloudy,21.4,38.5,0,36230.1
2022-05-09,Midlands,storm,16.4,16.1,0,38019.3
2022-05-10,North,clear,23.2,19.3,0,31011.2
2022-05-10,South,clear,21.1,22.0,0,36778.6
2022-05-10,Midlands,clear,20.3,32.9,0,36451.9
2022-05-11,North,cloudy,19.3,23.2,0,35393.0
2022-05-11,South,clear,19.3,24.1,0,36951.7
2022-05-11,Midlands,cloudy,21.6,22.0,1,32624.5
2022-05-12,North,rain,20.6,26.4,0,33903.0
2022-05-12,South,clear,22.8,36.9,0,36373.5
2022-05-12,Midlands,clear,23.8,23.3,0,36407.8
2022-05-13,North,clear,24.0,22.5,0,34830.4
2022-05-13,South,storm,26.7,13.7,0,37175.5
2022-05-13,Midlands,clear,19.6,34.3,0,34489.9
2022-05-14,North,cloudy,18.6,26.9,0,31727.0
2022-05-14,South,cloudy,21.1,25.3,0,35338.6
2022-05-14,Midlands,rain,20.0,23.9,0,35184.9
2022-05-15,North,rain,15.2,22.3,0,33666.0
2022-05-15,South,cloudy,20.0,19.0,0,33368.9
2022-05-15,Midlands,cloudy,18.1,14.6,0,33546.5
2022-05-16,North,cloudy,19.3,9.5,0,32226.9
2022-05-16,South,cloudy,23.9,26.9,0,36225.4
2022-05-16,Midlands,clear,22.3,15.4,0,31995.1
2022-05-17,North,clear,18.2,17.3,0,33994.5
2022-05-17,South,cloudy,18.5,23.9,0,36674.9
2022-05-17,Midlands,clear,18.9,9.2,0,36653.4
2022-05-18,North,clear,19.7,24.7,0,33385.8
2022-05-18,South,rain,21.7,9.9,0,36972.9
2022-05-18,Midlands,clear,21.9,19.7,0,34790.3
2022-05-19,North,clear,22.5,16.5,0,34885.4
2022-05-19,South,storm,20.4,33.6,0,38480.3
2022-05-19,Midlands,rain,16.9,28.0,0,37056.0
2022-05-20,North,clear,21.6,13.2,0,32274.1
2022-05-20,South,cloudy,18.7,21.5,0,36713.2
2022-05-20,Midlands,clear,21.7,34.4,0,34964.5
2022-05-21,North,cloudy,17.1,7.4,0,32355.3
2022-05-21,South,cloudy,22.8,33.8,0,31665.3
2022-05-21,Midlands,clear,22.2,17.4,0,31023.3
2022-05-22,North,rain,25.9,22.0,0,28077.4
2022-05-22,South,clear,23.2,22.9,0,31016.4
2022-05-22,Midlands,rain,25.6,23.1,0,32263.4
2022-05-23,North,cloudy,20.8,12.3,0,32670.3
2022-05-23,South,clear,23.1,20.4,0,35677.8
2022-05-23,Midlands,cloudy,22.5,5,0,35393.8
2022-05-24,North,clear,24.0,27.2,0,31366.5
2022-05-24,South,clear,21.6,27.4,0,35630.1
2022-05-24,Midlands,clear,21.0,18.4,0,35666.0
2022-05-25,North,clear,26.0,23.1,0,31993.5
2022-05-25,South,rain,20.7,21.4,0,37657.4
2022-05-25,Midlands,clear,22.9,18.7,0,32630.0
2022-05-26,North,cloudy,24.8,16.9,0,32300.3
2022-05-26,South,clear,22.0,28.3,0,36133.1
2022-05-26,Midlands,rain,16.3,18.1,0,35133.2
2022-05-27,North,clear,19.9,27.3,0,32345.5
2022-05-27,South,cloudy,21.3,14.3,0,36744.0
2022-05-27,Midlands,rain,23.5,19.9,0,33355.3
2022-05-28,North,clear,23.2,30.3,0,29377.7
2022-05-28,South,clear,27.0,16.2,0,30383.8
2022-05-28,Midlands,clear,20.6,8.7,0,33021.4
2022-05-29,North,storm,21.8,24.1,0,31858.5
2022-05-29,South,clear,20.7,28.5,0,32474.1
2022-05-29,Midlands,cloudy,22.2,20.7,0,30306.8
2022-05-30,North,clear,23.6,14.4,0,32950.3
2022-05-30,South,cloudy,21.0,17.7,0,36363.9
2022-05-30,Midlands,clear,22.4,40.3,0,34299.1
2022-05-31,North,clear,20.9,26.1,0,33404.0
2022-05-31,South,cloudy,21.4,22.7,0,36805.0
2022-05-31,Midlands,clear,24.1,32.4,0,33733.9
2022-06-01,North,cloudy,20.7,6.2,0,32801.5
2022-06-01,South,clear,17.0,19.7,1,34800.0
2022-06-01,Midlands,rain,22.9,7.1,0,34726.9
2022-06-02,North,clear,23.4,27.8,0,31910.9
2022-06-02,South,rain,21.5,15.6,0,36922.0
2022-06-02,Midlands,clear,21.0,17.3,0,34498.8
2022-06-03,North,clear,20.9,18.6,0,33270.5
2022-06-03,South,clear,21.9,17.5,0,35979.7
2022-06-03,Midlands,clear,21.4,27.8,0,34748.6
2022-06-04,North,clear,19.2,25.6,0,30545.7
2022-06-04,South,clear,16.7,7.2,0,36280.1
2022-06-04,Midlands,clear,22.2,31.0,0,30376.1
2022-06-05,North,rain,21.3,9.1,0,29684.2
2022-06-05,South,rain,25.7,14.0,0,34357.4
2022-06-05,Midlands,cloudy,20.8,29.9,0,31120.5
2022-06-06,North,cloudy,21.2,26.2,0,32959.0
2022-06-06,South,cloudy,24.4,16.3,0,34779.4
2022-06-06,Midlands,clear,22.0,19.1,0,34440.3
2022-06-07,North,cloudy,28.2,24.7,0,30828.8
2022-06-07,South,clear,20.5,12.0,0,34129.2
2022-06-07,Midlands,clear,26.3,18.8,1,30595.9
2022-06-08,North,clear,20.9,5,0,31920.1
2022-06-08,South,cloudy,22.8,32.6,0,34717.9
2022-06-08,Midlands,clear,24.3,36.5,0,33151.4
2022-06-09,North,clear,24.1,30.9,0,32935.1
2022-06-09,South,rain,24.7,25.7,0,35049.1
2022-06-09,Midlands,cloudy,22.5,13.5,0,34469.5
2022-06-10,North,clear,24.6,9.5,0,31957.5
2022-06-10,South,rain,23.1,17.1,0,36500.9
2022-06-10,Midlands,clear,25.2,19.0,0,30698.1
2022-06-11,North,clear,23.1,18.7,0,28990.9
2022-06-11,South,cloudy,17.3,27.7,0,35653.6
2022-06-11,Midlands,clear,20.3,22.3,0,31769.2
2022-06-12,North,clear,23.6,23.2,1,26807.9
2022-06-12,South,clear,19.0,20.2,0,36012.1
2022-06-12,Midlands,clear,20.6,8.8,0,31184.9
2022-06-13,North,rain,22.5,21.4,0,32261.1
2022-06-13,South,clear,22.4,19.6,0,37654.8
2022-06-13,Midlands,cloudy,20.2,19.7,0,33074.3
2022-06-14,North,cloudy,18.5,20.3,0,33981.9
2022-06-14,South,cloudy,20.6,11.4,0,35944.3
2022-06-14,Midlands,cloudy,25.9,19.9,0,34575.9
2022-06-15,North,cloudy,23.4,19.1,0,33222.8
2022-06-15,South,cloudy,21.9,28.0,0,34771.1
2022-06-15,Midlands,clear,19.0,27.2,0,36211.8
2022-06-16,North,clear,22.5,17.2,0,33086.0
2022-06-16,South,cloudy,23.0,16.7,0,34882.6
2022-06-16,Midlands,cloudy,24.4,27.4,0,32849.8
2022-06-17,North,clear,27.8,18.9,0,29820.5
2022-06-17,South,cloudy,20.4,19.6,0,35314.9
2022-06-17,Midlands,clear,22.8,15.0,0,31225.9
2022-06-18,North,clear,24.7,24.8,0,28511.3
2022-06-18,South,clear,23.0,37.3,0,30035.1
2022-06-18,Midlands,clear,19.7,18.0,0,32345.4
2022-06-19,North,clear,21.5,29.0,0,29519.0
2022-06-19,South,cloudy,23.8,30.7,0,32045.3
2022-06-19,Midlands,clear,25.8,25.7,0,31407.3
2022-06-20,North,rain,23.0,12.9,0,32895.2
2022-06-20,South,storm,19.7,32.3,0,39347.7
2022-06-20,Midlands,clear,22.0,27.1,0,33906.9
2022-06-21,North,cloudy,25.6,25.3,0,31918.8
2022-06-21,South,cloudy,22.5,24.5,0,34641.6
2022-06-21,Midlands,cloudy,24.3,13.0,0,32078.9
2022-06-22,North,clear,23.8,40.1,0,31188.7
2022-06-22,South,clear,25.7,20.8,0,33271.1
2022-06-22,Midlands,cloudy,25.8,11.1,0,33817.3
2022-06-23,North,rain,18.2,28.1,0,35739.5
2022-06-23,South,cloudy,19.2,18.6,0,37088.3
2022-06-23,Midlands,rain,20.2,18.7,0,36511.1
2022-06-24,North,clear,26.7,15.3,0,29236.4
2022-06-24,South,clear,24.8,27.6,0,34186.2
2022-06-24,Midlands,cloudy,25.2,18.2,0,32586.0
2022-06-25,North,rain,23.1,15.4,0,29709.8
2022-06-25,South,clear,21.7,5,0,32435.0
2022-06-25,Midlands,cloudy,25.5,27.5,0,29048.3
2022-06-26,North,rain,18.7,21.1,0,29321.3
2022-06-26,South,cloudy,20.6,28.9,0,31905.5
2022-06-26,Midlands,rain,21.0,22.1,0,30972.5
2022-06-27,North,cloudy,24.4,21.8,0,31714.7
2022-06-27,South,clear,22.2,32.0,0,32510.8
2022-06-27,Midlands,cloudy,24.4,20.0,0,34287.6
2022-06-28,North,clear,23.2,13.9,0,29654.7
2022-06-28,South,clear,22.1,16.6,0,34281.7
2022-06-28,Midlands,rain,23.8,24.9,0,32696.8
2022-06-29,North,cloudy,22.4,17.3,0,31867.7
2022-06-29,South,clear,20.3,24.1,0,35434.0
2022-06-29,Midlands,cloudy,22.7,11.2,0,33400.9
2022-06-30,North,storm,21.2,12.5,0,36150.1
2022-06-30,South,cloudy,23.0,5.5,0,35648.8
2022-06-30,Midlands,clear,22.3,5,0,35528.4
2022-07-01,North,cloudy,28.0,5,0,29064.4
2022-07-01,South,cloudy,16.7,12.4,0,37983.7
2022-07-01,Midlands,rain,23.0,15.0,0,35527.9
2022-07-02,North,cloudy,26.6,25.3,0,25886.8
2022-07-02,South,clear,22.1,21.3,0,31764.4
2022-07-02,Midlands,clear,24.8,19.9,1,25141.1
2022-07-03,North,cloudy,23.0,9.6,0,30920.0
2022-07-03,South,clear,28.4,29.9,0,27740.5
2022-07-03,Midlands,clear,25.0,19.2,0,28596.6
2022-07-04,North,rain,20.8,14.3,0,32455.1
2022-07-04,South,cloudy,23.6,29.3,0,34297.1
2022-07-04,Midlands,cloudy,21.5,23.3,0,32422.4
2022-07-05,North,clear,25.9,11.3,0,30397.1
2022-07-05,South,clear,24.4,8.2,0,34363.4
2022-07-05,Midlands,cloudy,26.7,21.5,0,32493.0
2022-07-06,North,clear,19.0,8.6,0,33038.7
2022-07-06,South,clear,22.4,18.4,0,35058.7
2022-07-06,Midlands,cloudy,21.9,30.1,0,34183.9
2022-07-07,North,clear,24.5,11.5,0,30737.6
2022-07-07,South,clear,19.1,20.4,0,32722.4
2022-07-07,Midlands,clear,24.9,29.8,0,32811.2
2022-07-08,North,clear,22.2,21.3,0,32612.1
2022-07-08,South,storm,23.8,18.3,0,35458.2
2022-07-08,Midlands,clear,25.8,20.1,0,32345.9
2022-07-09,North,cloudy,26.2,16.8,0,26741.7
2022-07-09,South,cloudy,24.5,5,0,31247.8
2022-07-09,Midlands,clear,21.7,18.8,0,30642.0
2022-07-10,North,clear,25.0,30.0,0,25498.0
2022-07-10,South,clear,23.9,27.4,0,32270.6
2022-07-10,Midlands,clear,24.2,26.7,0,29148.9
2022-07-11,North,cloudy,23.3,28.5,0,33901.1
2022-07-11,South,storm,25.1,18.4,0,35355.4
2022-07-11,Midlands,cloudy,20.8,7.7,0,36521.9
2022-07-12,North,clear,29.7,30.8,0,29980.8
2022-07-12,South,cloudy,24.2,22.8,0,34160.8
2022-07-12,Midlands,clear,21.5,17.8,0,36084.9
2022-07-13,North,rain,25.7,20.6,0,34101.2
2022-07-13,South,clear,26.8,19.2,0,32602.6
2022-07-13,Midlands,cloudy,20.2,20.8,0,33030.5
2022-07-14,North,rain,22.1,29.4,0,35572.9
2022-07-14,South,rain,20.9,31.0,0,34454.3
2022-07-14,Midlands,clear,20.5,20.9,0,34132.0
2022-07-15,North,clear,23.9,23.6,0,33330.2
2022-07-15,South,rain,24.5,18.6,0,34455.1
2022-07-15,Midlands,storm,22.8,15.3,0,34388.4
2022-07-16,North,clear,23.1,35.6,0,27876.3
2022-07-16,South,rain,21.5,35.0,0,33058.9
2022-07-16,Midlands,clear,24.1,17.8,0,27088.6
2022-07-17,North,cloudy,26.9,24.9,0,30294.2
2022-07-17,South,clear,18.5,7.3,0,33045.7
2022-07-17,Midlands,rain,14.3,17.6,0,32540.1
2022-07-18,North,rain,25.0,19.9,0,30344.8
2022-07-18,South,cloudy,23.0,14.2,0,36425.3
2022-07-18,Midlands,cloudy,18.4,11.8,0,34168.9
2022-07-19,North,cloudy,20.6,5.5,0,35113.5
2022-07-19,South,clear,25.2,28.3,0,33839.3
2022-07-19,Midlands,rain,22.1,23.1,0,32633.7
2022-07-20,North,clear,21.9,18.3,0,33164.9
2022-07-20,South,clear,22.7,9.9,0,36546.2
2022-07-20,Midlands,rain,21.5,29.0,0,35135.3
2022-07-21,North,cloudy,20.5,20.9,0,33069.1
2022-07-21,South,rain,23.1,23.2,0,36915.0
2022-07-21,Midlands,clear,21.8,20.5,0,34745.2
2022-07-22,North,clear,24.8,17.2,0,30660.8
2022-07-22,South,clear,22.0,28.4,0,36226.8
2022-07-22,Midlands,rain,24.5,24.3,0,34929.9
2022-07-23,North,clear,19.5,32.9,0,31154.9
2022-07-23,South,cloudy,23.4,24.2,0,31928.6
2022-07-23,Midlands,clear,19.1,21.9,0,29583.7
2022-07-24,North,cloudy,21.3,14.2,0,31812.3
2022-07-24,South,rain,17.0,20.2,0,35220.0
2022-07-24,Midlands,clear,23.4,25.7,0,31520.2
2022-07-25,North,clear,22.9,32.5,0,31929.1
2022-07-25,South,clear,19.9,7.0,0,36103.1
2022-07-25,Midlands,clear,24.3,28.3,0,35643.8
2022-07-26,North,clear,16.5,22.8,0,33271.2
2022-07-26,South,clear,24.0,8.9,0,36351.0
2022-07-26,Midlands,cloudy,22.4,21.0,0,34857.4
2022-07-27,North,clear,28.2,19.4,0,30833.2
2022-07-27,South,clear,22.9,16.6,0,36692.0
2022-07-27,Midlands,clear,21.0,28.4,0,33852.7
2022-07-28,North,clear,24.2,15.6,0,32729.3
2022-07-28,South,clear,23.1,21.2,0,35397.4
2022-07-28,Midlands,rain,25.1,24.7,0,34413.9
2022-07-29,North,clear,20.9,25.8,1,27995.2
2022-07-29,South,clear,20.7,20.2,0,34682.1
2022-07-29,Midlands,cloudy,19.9,19.2,0,33180.5
2022-07-30,North,clear,25.7,20.5,0,27747.9
2022-07-30,South,clear,25.3,14.5,0,31889.6
2022-07-30,Midlands,cloudy,21.8,13.6,0,33141.3
2022-07-31,North,clear,23.3,32.9,0,28232.3
2022-07-31,South,rain,21.5,31.2,0,31555.2
2022-07-31,Midlands,cloudy,24.3,15.3,0,31950.8
2022-08-01,North,rain,23.1,19.0,0,33191.0
2022-08-01,South,clear,21.6,16.8,0,36157.5
2022-08-01,Midlands,cloudy,18.3,11.0,0,36723.8
2022-08-02,North,cloudy,23.4,19.9,0,32862.2
2022-08-02,South,clear,19.5,22.7,0,36978.2
2022-08-02,Midlands,cloudy,20.3,5.2,0,34705.7
2022-08-03,North,clear,18.9,23.1,0,35382.6
2022-08-03,South,clear,22.2,23.0,0,37025.8
2022-08-03,Midlands,rain,26.0,19.0,0,36005.5
2022-08-04,North,cloudy,21.8,35.8,1,29766.5
2022-08-04,South,clear,24.6,31.7,0,35816.1
2022-08-04,Midlands,cloudy,21.3,12.8,0,36916.0
2022-08-05,North,rain,23.3,24.9,0,36350.9
2022-08-05,South,storm,24.7,19.2,0,36976.2
2022-08-05,Midlands,cloudy,20.5,12.3,0,36314.1
2022-08-06,North,rain,19.5,13.4,0,31298.7
2022-08-06,South,cloudy,24.8,21.1,0,31673.5
2022-08-06,Midlands,rain,21.2,13.4,0,32781.6
2022-08-07,North,rain,22.9,24.5,0,31782.7
2022-08-07,South,clear,21.2,19.7,0,31727.3
2022-08-07,Midlands,clear,23.6,26.4,0,31187.4
2022-08-08,North,cloudy,22.5,20.4,0,33743.2
2022-08-08,South,clear,18.2,35.9,0,37244.9
2022-08-08,Midlands,clear,20.9,19.2,0,35691.7
2022-08-09,North,clear,24.0,40.8,0,31619.8
2022-08-09,South,cloudy,21.1,13.9,0,35103.1
2022-08-09,Midlands,clear,21.6,24.9,0,35378.4
2022-08-10,North,cloudy,24.7,25.4,0,32825.4
2022-08-10,South,clear,20.1,6.0,0,36298.7
2022-08-10,Midlands,clear,21.6,20.3,0,34031.0
2022-08-11,North,rain,19.5,8.8,0,36326.8
2022-08-11,South,clear,22.2,24.4,0,36968.7
2022-08-11,Midlands,cloudy,20.4,34.6,0,37265.5
2022-08-12,North,clear,23.6,14.6,0,31035.0
2022-08-12,South,clear,18.7,17.9,0,36091.8
2022-08-12,Midlands,rain,20.2,24.3,0,38012.7
2022-08-13,North,cloudy,18.9,21.8,0,31489.8
2022-08-13,South,clear,23.0,30.7,0,32364.6
2022-08-13,Midlands,clear,16.5,30.9,0,33834.8
2022-08-14,North,storm,20.5,24.8,0,31744.8
2022-08-14,South,clear,22.1,18.5,0,31878.3
2022-08-14,Midlands,cloudy,18.4,33.9,0,31925.1
2022-08-15,North,cloudy,22.0,6.9,0,33179.5
2022-08-15,South,cloudy,18.3,17.4,0,37726.4
2022-08-15,Midlands,clear,16.7,47.0,1,33798.7
2022-08-16,North,rain,14.6,14.3,0,35044.2
2022-08-16,South,rain,24.4,24.3,0,35554.3
2022-08-16,Midlands,rain,24.5,5,0,35126.9
2022-08-17,North,clear,19.6,33.7,0,33516.9
2022-08-17,South,clear,26.7,25.0,0,34575.0
2022-08-17,Midlands,rain,19.5,23.0,0,36269.2
2022-08-18,North,cloudy,21.1,23.2,0,34508.2
2022-08-18,South,cloudy,21.5,21.5,0,35080.7
2022-08-18,Midlands,cloudy,18.3,25.5,0,36241.5
2022-08-19,North,rain,21.5,34.8,0,34890.0
2022-08-19,South,cloudy,24.8,22.8,0,33871.2
2022-08-19,Midlands,rain,18.5,9.1,0,36862.5
2022-08-20,North,cloudy,23.6,39.7,0,30975.8
2022-08-20,South,cloudy,21.1,22.8,0,34889.4
2022-08-20,Midlands,rain,15.4,16.2,0,34181.9
2022-08-21,North,rain,23.1,29.2,0,32969.0
2022-08-21,South,clear,20.2,25.5,0,34139.7
2022-08-21,Midlands,clear,19.3,19.0,0,32631.7
2022-08-22,North,cloudy,19.7,15.0,0,35597.3
2022-08-22,South,storm,20.1,12.5,0,38461.0
2022-08-22,Midlands,rain,21.7,23.9,1,32960.6
2022-08-23,North,clear,21.1,26.5,0,35694.3
2022-08-23,South,clear,23.4,20.0,0,36106.5
2022-08-23,Midlands,rain,18.4,28.2,0,38426.7
2022-08-24,North,clear,15.2,14.0,0,33211.0
2022-08-24,South,clear,20.6,18.8,0,34583.0
2022-08-24,Midlands,clear,17.0,10.8,0,34684.0
2022-08-25,North,cloudy,18.8,28.8,0,34641.9
2022-08-25,South,rain,18.0,28.5,0,40460.5
2022-08-25,Midlands,clear,16.5,24.9,0,38396.8
2022-08-26,North,cloudy,21.1,31.4,0,35991.5
2022-08-26,South,cloudy,23.0,35.9,0,36493.0
2022-08-26,Midlands,rain,20.9,26.1,0,36328.1
2022-08-27,North,clear,21.3,28.2,0,32845.7
2022-08-27,South,rain,17.1,23.3,0,36644.2
2022-08-27,Midlands,cloudy,19.9,37.6,0,33970.1
2022-08-28,North,clear,22.3,8.4,0,32402.3
2022-08-28,South,clear,13.7,18.4,0,35017.2
2022-08-28,Midlands,cloudy,21.5,13.8,0,32928.2
2022-08-29,North,rain,16.8,38.1,0,36566.0
2022-08-29,South,clear,20.0,29.2,0,36957.8
2022-08-29,Midlands,cloudy,18.9,11.7,0,34799.4
2022-08-30,North,rain,22.0,29.2,0,35038.7
2022-08-30,South,clear,16.9,11.5,0,42163.0
2022-08-30,Midlands,clear,17.7,13.8,0,37498.0
2022-08-31,North,cloudy,20.7,21.7,0,35168.7
2022-08-31,South,clear,14.1,35.4,0,38987.3
2022-08-31,Midlands,rain,18.5,34.2,0,37020.7
2022-09-01,North,clear,17.5,20.1,0,34841.7
2022-09-01,South,rain,22.0,10.9,0,37795.4
2022-09-01,Midlands,rain,18.7,19.6,0,37556.1
2022-09-02,North,clear,16.6,14.8,0,36421.8
2022-09-02,South,clear,20.1,33.2,0,37562.1
2022-09-02,Midlands,rain,18.3,20.1,0,37463.9
2022-09-03,North,storm,16.3,18.1,0,34821.6
2022-09-03,South,clear,13.8,28.0,0,37718.5
2022-09-03,Midlands,storm,18.7,19.8,0,35571.9
2022-09-04,North,cloudy,17.7,24.9,0,32493.0
2022-09-04,South,clear,18.9,22.2,0,33869.1
2022-09-04,Midlands,clear,19.3,17.6,0,34344.0
2022-09-05,North,clear,20.8,21.1,0,37209.8
2022-09-05,South,cloudy,18.1,31.3,0,37598.3
2022-09-05,Midlands,clear,15.1,25.2,0,35855.3
2022-09-06,North,clear,16.8,26.8,0,37063.8
2022-09-06,South,clear,14.8,17.4,0,39036.5
2022-09-06,Midlands,clear,15.0,9.8,0,36115.1
2022-09-07,North,clear,21.8,22.7,0,33578.4
2022-09-07,South,cloudy,15.6,23.3,0,37124.2
2022-09-07,Midlands,clear,14.2,26.7,0,37536.8
2022-09-08,North,cloudy,18.0,19.3,0,36751.3
2022-09-08,South,rain,21.8,38.0,0,39375.6
2022-09-08,Midlands,cloudy,13.6,30.9,0,39080.9
2022-09-09,North,clear,15.9,39.4,0,36751.7
2022-09-09,South,clear,14.5,30.0,1,36597.3
2022-09-09,Midlands,rain,18.3,29.6,0,37289.0
2022-09-10,North,storm,15.5,29.3,0,35552.0
2022-09-10,South,rain,18.1,34.1,0,36257.5
2022-09-10,Midlands,cloudy,16.2,28.2,0,35274.1
2022-09-11,North,clear,14.0,22.5,0,32413.1
2022-09-11,South,rain,16.5,29.6,0,35930.5
2022-09-11,Midlands,clear,10.9,17.1,0,34975.4
2022-09-12,North,cloudy,17.8,35.9,0,36845.6
2022-09-12,South,cloudy,18.6,27.2,0,37650.7
2022-09-12,Midlands,clear,17.5,24.6,0,40177.3
2022-09-13,North,rain,14.5,22.3,0,38312.1
2022-09-13,South,clear,12.7,33.9,0,39960.0
2022-09-13,Midlands,cloudy,15.3,21.8,0,39610.8
2022-09-14,North,rain,17.4,31.5,0,38044.9
2022-09-14,South,cloudy,17.4,16.9,1,39977.8
2022-09-14,Midlands,clear,19.0,20.7,0,36233.3
2022-09-15,North,clear,19.8,15.8,1,33800.3
2022-09-15,South,cloudy,18.9,45.2,0,40039.1
2022-09-15,Midlands,cloudy,12.5,24.9,0,39657.4
2022-09-16,North,clear,10.1,25.5,0,38647.4
2022-09-16,South,clear,18.7,37.0,0,38624.8
2022-09-16,Midlands,cloudy,17.4,29.7,0,38071.5
2022-09-17,North,cloudy,17.9,21.8,0,33798.4
2022-09-17,South,cloudy,12.7,19.7,0,38844.9
2022-09-17,Midlands,clear,13.6,8.5,0,34338.7
2022-09-18,North,clear,13.3,29.4,0,31903.1
2022-09-18,South,rain,17.4,18.4,0,36364.4
2022-09-18,Midlands,cloudy,13.1,17.0,0,36363.3
2022-09-19,North,clear,16.7,26.0,0,35969.5
2022-09-19,South,rain,14.2,11.4,0,39108.3
2022-09-19,Midlands,clear,16.8,25.0,0,37985.7
2022-09-20,North,cloudy,15.9,14.5,0,39136.7
2022-09-20,South,clear,15.0,25.3,0,41126.9
2022-09-20,Midlands,cloudy,10.0,16.0,0,41973.4
2022-09-21,North,cloudy,16.6,28.2,0,37797.7
2022-09-21,South,rain,14.2,12.4,0,42659.2
2022-09-21,Midlands,rain,14.3,29.1,0,41444.0
2022-09-22,North,clear,14.6,27.7,0,38586.0
2022-09-22,South,cloudy,13.0,21.3,0,44279.6
2022-09-22,Midlands,clear,14.4,28.8,0,38201.7
2022-09-23,North,cloudy,15.2,23.3,0,39820.7
2022-09-23,South,cloudy,17.2,22.4,0,42443.0
2022-09-23,Midlands,cloudy,12.6,22.0,0,39891.8
2022-09-24,North,rain,11.8,28.5,0,36492.6
2022-09-24,South,clear,14.0,23.2,1,36309.9
2022-09-24,Midlands,cloudy,15.8,20.0,0,36720.1
2022-09-25,North,rain,16.2,20.2,0,37581.1
2022-09-25,South,clear,12.2,25.5,0,37997.9
2022-09-25,Midlands,cloudy,16.3,27.9,0,36269.5
2022-09-26,North,clear,15.6,20.7,0,37776.2
2022-09-26,South,storm,14.2,8.0,0,42469.4
2022-09-26,Midlands,cloudy,14.5,14.3,0,39122.7
2022-09-27,North,clear,12.2,36.4,0,38586.5
2022-09-27,South,cloudy,14.9,33.0,0,40138.1
2022-09-27,Midlands,storm,14.2,27.9,0,42450.7
2022-09-28,North,rain,13.9,26.3,0,39797.7
2022-09-28,South,rain,11.2,19.6,0,42593.2
2022-09-28,Midlands,clear,16.3,7.2,0,38980.3
2022-09-29,North,rain,9.1,41.4,0,40919.5
2022-09-29,South,clear,12.0,28.5,0,42797.3
2022-09-29,Midlands,rain,12.7,21.3,0,41342.8
2022-09-30,North,clear,18.7,36.6,0,37289.4
2022-09-30,South,clear,12.9,43.3,0,42556.5
2022-09-30,Midlands,cloudy,15.8,31.1,0,40155.4
2022-10-01,North,cloudy,10.8,14.7,0,35585.2
2022-10-01,South,cloudy,15.2,16.6,0,38654.0
2022-10-01,Midlands,clear,9.4,9.0,0,39250.2
2022-10-02,North,clear,13.5,29.8,0,36179.9
2022-10-02,South,clear,12.5,17.4,0,39650.0
2022-10-02,Midlands,clear,11.7,26.9,0,36626.9
2022-10-03,North,clear,9.6,17.9,0,39506.9
2022-10-03,South,clear,10.2,30.2,0,42243.8
2022-10-03,Midlands,rain,14.4,27.5,0,42340.8
2022-10-04,North,clear,13.0,28.1,0,39817.2
2022-10-04,South,cloudy,10.6,11.2,0,41970.0
2022-10-04,Midlands,clear,11.3,36.8,0,42382.5
2022-10-05,North,cloudy,17.3,24.6,0,38562.2
2022-10-05,South,clear,13.4,24.7,0,40584.1
2022-10-05,Midlands,cloudy,14.5,25.1,0,41699.4
2022-10-06,North,rain,12.6,36.3,0,38915.7
2022-10-06,South,clear,15.1,19.3,0,41423.5
2022-10-06,Midlands,storm,11.9,32.8,0,41550.7
2022-10-07,North,rain,10.3,25.7,0,39704.8
2022-10-07,South,clear,15.4,36.6,0,40964.2
2022-10-07,Midlands,rain,14.9,17.2,0,42509.4
2022-10-08,North,clear,11.2,18.5,0,34492.6
2022-10-08,South,clear,5.1,38.4,0,40509.3
2022-10-08,Midlands,cloudy,11.8,17.7,0,39144.0
2022-10-09,North,storm,12.4,19.4,0,37947.0
2022-10-09,South,clear,9.3,36.8,0,40063.3
2022-10-09,Midlands,rain,11.2,32.0,1,37790.8
2022-10-10,North,cloudy,12.2,32.4,0,40439.0
2022-10-10,South,clear,11.7,25.7,0,42279.9
